EID,GPU Duration (ms),Rasterized Primitives,Samples Passed,VS Invocations,PS Invocations,CS Invocations,dram__bytes_op_read.sum (bytes),dram__bytes_op_write.sum (bytes),gpu__time_active.sum,gpu__time_duration.sum,sm__inst_executed.sum,dram__bytes_op_read.avg (bytes),dram__bytes_op_write.avg (bytes),sm__inst_executed.avg,tpc__average_registers_per_thread_shader_3d.avg.ratio,l1tex__t_sector_hit_rate.avg.pct (%),lts__average_t_sector_hit_rate_realtime.avg.pct (%),lts__t_sector_hit_rate.avg.pct (%),smsp__warp_issue_stalled_barrier_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_branch_resolving_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_dispatch_stall_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_drain_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_lg_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_long_scoreboard_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_long_scoreboard_pipe_l1tex_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_membar_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_mio_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_mio_throttle_pipe_mio_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_misc_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_no_instruction_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_not_selected_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_selected_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_short_scoreboard_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_sleeping_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_tex_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_wait_per_warp_active.avg.pct (%),tpc__average_registers_per_thread_shader_3d.avg.pct (%),tpc__average_registers_per_thread_shader_cs.avg.pct (%),tpc__average_registers_per_thread_shader_ps.avg.pct (%),tpc__average_registers_per_thread_shader_vtg.avg.pct (%)
3566,0.02352,14321,8885,109208,277023,0,47616.00,37376.00,25184.00,25129.62963,1975664.00,7936.00,6229.33333,41159.66667,30.63768,95.15294,97.17994,96.82731,0.00,1.01278,0.45379,0.16589,0.00,40.98926,40.98926,0.20266,0.00,0.25901,0.25901,0.18975,0.64602,3.19161,9.45725,24.87358,0.00,0.00122,13.31263,11.96784,0.00,1.59196,6.91724
3572,0.02966,29281,21783,142120,591087,0,58624.00,83968.00,31712.00,31648.14815,3300492.00,9770.66667,13994.66667,68760.25,27.26375,96.8474,96.38521,96.27378,0.00,1.24522,0.45082,0.1905,0.00,45.61674,45.61674,0.30316,0.00,0.60638,0.60638,0.21018,0.71846,4.8867,9.59645,39.83086,0.00,0.00227,15.35318,10.6499,0.00,1.60685,6.10116
3578,0.01472,7389,25538,25432,358850,0,143616.00,70400.00,16928.00,16888.88889,1345523.00,23936.00,11733.33333,28031.72917,20.89267,93.28783,95.49643,95.07154,0.00,1.03906,0.14581,0.15071,0.00,63.33133,63.33133,0.24012,0.00,0.22734,0.22734,0.06097,0.45755,2.9737,6.04401,17.48581,0.00,0.00416,11.79385,8.1612,0.00,1.59878,6.84742
3584,0.05274,23838,256902,44880,2870170,0,1024768.00,1113088.00,53760.00,53722.22222,8302313.00,170794.66667,185514.66667,172964.85417,17.38326,92.0234,94.93489,94.90325,0.00,0.98156,0.06714,0.13852,0.00,71.9962,71.9962,0.18915,0.00,0.18141,0.18141,0.02964,0.39177,2.2737,4.98575,7.75768,0.00,0.05398,10.72893,6.79034,0.00,1.65982,6.46953
3588,0.05184,23628,280225,44880,3681353,0,501760.00,1210880.00,54016.00,53972.22222,9946754.00,83626.66667,201813.33333,207224.04167,17.35045,92.36508,96.26714,96.30535,0.00,1.18861,0.08789,0.16944,0.00,65.33078,65.33078,0.29499,0.00,0.2529,0.2529,0.02767,0.47779,3.44922,6.06633,8.65452,0.00,0.04088,13.10302,6.77752,0.00,1.609,6.45581
3594,0.03264,3016,98570,107712,1096350,0,145408.00,409856.00,34592.00,34564.81481,3783959.00,24234.66667,68309.33333,78832.47917,20.59437,90.88343,97.52661,97.32507,0.00,0.90018,0.16306,0.1344,0.00,68.56023,68.56023,0.16573,0.00,0.14805,0.14805,0.01117,0.4225,1.87672,5.72717,11.09133,0.00,0.1684,10.30077,8.04468,0.00,1.5565,6.33806
3600,0.0127,7387,6,49368,34061,0,13056.00,15104.00,14592.00,14555.55556,611313.00,2176.00,2517.33333,12735.6875,53.51304,91.67671,97.07824,96.80975,0.00,0.55511,1.01207,0.13233,0.00,9.2275,9.2275,0.08984,0.00,0.86965,0.86965,0.29281,0.6556,3.44012,10.70275,55.34782,0.00,0.00,10.83528,20.90353,0.00,1.61933,6.04957
3606,0.012,15946,224,38896,112847,0,18432.00,30720.00,13728.00,13703.7037,842784.00,3072.00,5120.00,17558.00,37.56112,95.58266,94.62877,94.49371,0.00,1.19674,0.61746,0.25604,0.00,16.68785,16.68785,0.14362,0.00,0.51691,0.51691,0.52327,0.92326,2.73562,13.1634,42.11447,0.00,0.00,19.7493,14.67231,0.00,1.63977,6.28218
3612,0.01267,16571,190,40392,94161,0,13568.00,30720.00,14112.00,14092.59259,792008.00,2261.33333,5120.00,16500.16667,40.11617,95.40449,94.83654,94.29218,0.00,1.22623,0.70949,0.25197,0.00,15.70246,15.70246,0.13168,0.00,0.48541,0.48541,0.55575,0.9565,2.54726,13.68941,46.39686,0.00,0.00,19.76794,15.67038,0.00,1.63429,6.90178
3618,0.00723,2430,338,5984,19107,0,9984.00,6656.00,8672.00,8629.62963,132096.00,1664.00,1109.33333,2752.00,41.11358,87.96219,95.88116,95.44674,0.00,0.98522,0.27984,0.17837,0.00,19.21054,19.21054,0.0861,0.00,0.14563,0.14563,0.39896,1.28942,0.97415,9.14765,51.19605,0.00,0.00,14.1575,16.05999,0.00,1.61725,6.53091
3624,0.01677,38825,2164,56848,291451,0,3072.00,33536.00,18464.00,18416.66667,1653840.00,512.00,5589.33333,34455.00,29.06916,95.51645,93.97775,93.89126,0.00,1.55237,0.60403,0.25559,0.00,28.70423,28.70423,0.28098,0.00,0.79691,0.79691,0.57464,0.97794,5.19071,11.88071,28.22185,0.00,0.00047,20.60324,11.35514,0.00,1.614,6.43449
3630,0.03341,110192,8214,145112,880351,0,23040.00,20224.00,35552.00,35537.03704,4715235.00,3840.00,3370.66667,98234.0625,27.80891,97.93063,93.08495,93.04862,0.00,1.84249,0.85134,0.28447,0.00,20.9048,20.9048,0.46225,0.00,1.66884,1.66884,0.58499,1.16662,9.43552,12.93203,26.42805,0.00,0.00035,23.25639,10.86285,0.00,1.6413,6.04369
3636,0.0336,77248,23896,101728,1318560,0,47104.00,30720.00,35136.00,35111.11111,5475878.00,7850.66667,5120.00,114080.79167,21.94603,98.24772,93.91085,89.39042,0.00,1.58643,0.54018,0.23374,0.00,39.40332,39.40332,0.49433,0.00,1.40878,1.40878,0.26799,0.81361,8.86664,9.47863,18.37528,0.00,0.00594,18.71044,8.57267,0.00,1.6113,6.7192
3642,0.03178,55664,67893,73304,1382800,0,125696.00,142592.00,33344.00,33314.81481,5355269.00,20949.33333,23765.33333,111568.10417,20.72426,98.21076,94.18055,89.22653,0.00,1.8105,0.46014,0.25922,0.00,37.68787,37.68787,0.55309,0.00,1.40866,1.40866,0.2192,0.83441,9.54532,10.09861,17.23893,0.00,0.0082,20.60617,8.09541,0.00,1.62849,6.46245
3648,0.02051,21584,55703,28424,881943,0,238080.00,279040.00,23200.00,23175.92593,2993196.00,39680.00,46506.66667,62358.25,19.44082,96.37189,93.40401,87.5375,0.00,1.58472,0.17465,0.22567,0.00,48.65383,48.65383,0.5102,0.00,0.44942,0.44942,0.13275,0.66461,6.04251,8.50263,15.312,0.00,0.01713,17.81219,7.59407,0.00,1.59319,6.99457
3654,0.01104,4544,13746,5984,217905,0,129792.00,86784.00,12320.00,12259.25926,732188.00,21632.00,14464.00,15253.91667,21.40188,93.51381,93.41419,83.10474,0.00,1.61921,0.12052,0.22633,0.00,43.90289,43.90289,0.58027,0.00,0.33113,0.33113,0.14775,0.7663,6.17998,8.47023,20.0416,0.00,0.00566,17.94499,8.36011,0.00,1.61228,6.10743
3660,0.02736,14421,78267,59840,1245396,0,209920.00,292864.00,29888.00,29851.85185,3862855.00,34986.66667,48810.66667,80476.14583,19.88264,92.0993,96.98411,92.8167,0.00,1.04619,0.16441,0.14941,0.00,64.88123,64.88123,0.24454,0.00,0.33839,0.33839,0.0442,0.45778,3.1184,5.80928,10.5953,0.00,0.07081,11.68691,7.76666,0.00,1.6083,5.70918
3666,0.01699,55664,33,73304,199242,0,2816.00,44288.00,18944.00,18879.62963,1634238.00,469.33333,7381.33333,34046.625,36.01713,97.21752,92.80707,88.82278,0.00,1.29572,0.94782,0.30815,0.00,10.31723,10.31723,0.25938,0.00,1.09399,1.09399,1.05866,1.37198,5.8856,15.71478,38.70232,0.00,0.00,24.03927,14.06919,0.00,1.63383,6.78312
3672,0.0161,46576,195,61336,213717,0,5888.00,8704.00,17312.00,17277.77778,1531974.00,981.33333,1450.66667,31916.125,34.03164,97.30527,92.8991,88.70404,0.00,1.36952,0.85092,0.30522,0.00,12.54718,12.54718,0.2932,0.00,1.52953,1.52953,0.90331,1.23321,5.88169,14.82992,36.30857,0.00,0.00,23.71084,13.29361,0.00,1.6567,6.29604
3678,0.01856,64752,292,85272,216117,0,231680.00,512.00,20960.00,20925.92593,1817048.00,38613.33333,85.33333,37855.16667,38.721,97.32128,91.51749,95.18615,0.00,1.35371,1.07409,0.27923,0.00,9.27807,9.27807,0.28396,0.00,1.55971,1.55971,1.05983,1.26974,6.4708,14.69923,42.10549,0.00,0.00,22.5717,15.12539,0.00,1.62892,6.33037
3684,0.01306,35216,20,46376,84537,0,156416.00,0.00,14752.00,14731.48148,803564.00,26069.33333,0.00,16740.91667,43.10849,95.48739,91.03078,95.51692,0.00,1.13789,0.8536,0.2406,0.00,10.63395,10.63395,0.16327,0.00,1.18635,1.18635,1.30897,1.09849,4.1241,14.21772,47.37508,0.00,0.00,19.94098,16.83925,0.00,1.61974,6.30335
3690,0.02237,90880,1,119680,86290,0,17152.00,768.00,25856.00,25824.07407,1496506.00,2858.66667,128.00,31177.20833,51.71125,95.88256,91.55788,91.29195,0.00,0.88247,1.21584,0.19563,0.00,5.2184,5.2184,0.1285,0.00,1.16181,1.16181,1.96992,1.46184,3.91107,16.22388,54.74214,0.00,0.00,18.53492,20.19971,0.00,1.64777,7.49798
3696,0.0273,101104,150,133144,253307,0,19200.00,1536.00,29664.00,29620.37037,2314584.00,3200.00,256.00,48220.50,43.37206,97.46668,91.99118,91.5793,0.00,1.37826,1.02265,0.26201,0.00,6.93813,6.93813,0.19435,0.00,1.27216,1.27216,1.43687,1.46498,4.52887,15.72927,45.57529,0.00,0.00,22.46189,16.94221,0.00,1.64763,6.49736
3702,0.02675,94288,5917,124168,560301,0,57856.00,15104.00,29152.00,29101.85185,3384617.00,9642.66667,2517.33333,70512.85417,33.00745,98.40738,92.51726,92.76875,0.00,1.90432,1.05366,0.30452,0.00,6.30879,6.30879,0.44514,0.00,1.89127,1.89127,0.83587,1.33707,9.41173,14.76934,33.66331,0.00,0.00,25.28384,12.89353,0.00,1.65306,6.59991
3708,0.02426,63616,20129,83776,651427,0,34304.00,28672.00,26336.00,26296.2963,3248573.00,5717.33333,4778.66667,67678.60417,28.73313,98.09609,93.24626,93.29658,0.00,2.20363,0.95781,0.32348,0.00,9.10513,9.10513,0.56782,0.00,2.22379,2.22379,0.55587,1.20982,10.92053,14.18319,31.53539,0.00,0.00,26.61526,11.22388,0.00,1.62533,6.1702
3714,0.01674,26128,19867,34408,425495,0,84480.00,95744.00,18592.00,18537.03704,1854493.00,14080.00,15957.33333,38635.27083,26.42496,96.3903,93.40862,92.71385,0.00,2.27806,0.32572,0.33749,0.00,19.04458,19.04458,0.36699,0.00,0.69446,0.69446,0.39476,1.02978,5.38668,13.57156,28.02419,0.00,0.00,26.74466,10.32225,0.00,1.64191,5.95256
3720,0.01424,15904,22553,20944,324340,0,92928.00,125952.00,16032.00,16000.00,1321615.00,15488.00,20992.00,27533.64583,24.01696,94.95888,93.6442,93.31959,0.00,1.89649,0.23851,0.2782,0.00,31.583,31.583,0.34704,0.00,0.5197,0.5197,0.31352,0.8475,5.10296,11.02743,25.2099,0.00,0.00,22.05963,9.38162,0.00,1.63111,7.27044
3726,0.0119,16652,0,23936,22876,0,7680.00,10496.00,13440.00,13435.18519,300304.00,1280.00,1749.33333,6256.33333,51.33352,82.80373,93.36237,91.65436,0.00,0.81974,0.89469,0.13981,0.00,11.4601,11.4601,0.07835,0.00,1.79589,1.79589,1.47022,0.75332,2.413,11.37209,53.02441,0.00,0.00,13.33941,20.05216,0.00,1.62694,6.16423
3732,0.01072,24992,0,32912,24585,0,6912.00,8704.00,11968.00,11953.7037,432880.00,1152.00,1450.66667,9018.33333,51.59392,91.54345,92.23118,91.6566,0.00,0.6928,0.86695,0.16725,0.00,8.54431,8.54431,0.0779,0.00,0.86695,0.86695,1.66214,0.85049,2.14596,12.77745,58.26532,0.00,0.00,14.979,20.15388,0.00,1.62413,6.33999
3738,0.0143,40896,64,53856,160863,0,30208.00,6912.00,16128.00,16083.33333,1265399.00,5034.66667,1152.00,26362.47917,35.88059,96.72912,92.77355,93.47658,0.00,1.26021,0.74414,0.28776,0.00,11.02466,11.02466,0.25175,0.00,1.23613,1.23613,0.93491,1.14698,4.98699,14.31714,38.17278,0.00,0.00,22.38985,14.01586,0.00,1.62968,6.37215
3744,0.02278,94288,120,124168,247382,0,33280.00,768.00,25120.00,25074.07407,2379461.00,5546.66667,128.00,49572.10417,39.71273,97.71762,92.25719,92.76009,0.00,1.22449,1.138,0.26772,0.00,5.93461,5.93461,0.28501,0.00,1.58728,1.58728,1.20006,1.43699,7.00546,15.11844,38.82347,0.00,0.00,22.09274,15.51278,0.00,1.64374,7.15163
3750,0.01638,60208,0,79288,26906,0,2048.00,0.00,18720.00,18685.18519,877483.00,341.33333,0.00,18280.89583,56.56301,92.82395,91.57569,91.3598,0.00,0.61701,1.17133,0.14676,0.00,3.93969,3.93969,0.08968,0.00,0.98932,0.98932,2.02687,1.14313,3.01963,14.69303,53.06581,0.00,0.00,14.94139,22.09493,0.00,1.64443,6.13067
3756,0.02093,85200,3,112200,32721,0,116224.00,3466240.00,25120.00,25074.07407,1203411.00,19370.66667,577706.66667,25071.0625,58.1843,93.40036,90.69281,90.52688,0.00,0.5936,1.36566,0.13712,0.00,3.5621,3.5621,0.11407,0.00,1.20103,1.20103,2.13935,1.18689,3.30492,14.76154,62.20417,0.00,0.00,15.4184,22.72824,0.00,1.68518,7.61667
3762,0.01635,53392,0,70312,7587,0,1536.00,73728.00,18336.00,18305.55556,698112.00,256.00,12288.00,14544.00,61.52188,87.75461,91.26811,91.24643,0.00,0.46539,1.24801,0.10814,0.00,2.79795,2.79795,0.07413,0.00,1.40269,1.40269,2.19377,0.86924,2.52913,13.86591,54.90205,0.00,0.00,12.70439,24.03198,0.00,1.64846,6.40294
3768,0.01827,63616,0,83776,24333,0,1536.00,35840.00,20288.00,20250.00,885793.00,256.00,5973.33333,18454.02083,58.29771,89.71983,91.44903,91.38608,0.00,0.62717,1.29353,0.12827,0.00,4.39084,4.39084,0.07898,0.00,1.18902,1.18902,2.04501,0.99985,3.13248,13.94297,62.96857,0.00,0.00,13.75416,22.77254,0.00,1.72044,6.37312
3774,0.01779,51120,767,67320,85238,0,9216.00,9728.00,20320.00,20277.77778,985606.00,1536.00,1621.33333,20533.45833,46.16971,94.09036,91.96327,91.70101,0.00,1.28256,1.07018,0.21429,0.00,8.64894,8.64894,0.20107,0.00,1.5426,1.5426,1.58241,1.21227,4.47022,14.8849,46.34583,0.00,0.00,19.58018,18.03504,0.00,1.60649,6.02346
3780,0.01456,27264,9765,35904,224882,0,47872.00,58112.00,16576.00,16546.2963,1245910.00,7978.66667,9685.33333,25956.45833,31.53231,96.87354,92.97289,92.72346,0.00,2.08998,0.47604,0.32421,0.00,13.3616,13.3616,0.20076,0.00,0.97572,0.97572,0.65238,1.03949,3.61589,14.24993,35.62148,0.00,0.00,25.95848,12.31731,0.00,1.64636,6.19872
3786,0.02234,59072,31042,77792,573472,0,177920.00,176896.00,23936.00,23898.14815,2912744.00,29653.33333,29482.66667,60682.16667,26.98355,96.97394,92.43709,92.19356,0.00,1.93263,0.89823,0.28521,0.00,16.43215,16.43215,0.64883,0.00,2.0736,2.0736,0.50921,1.07551,12.23319,12.6311,26.85423,0.00,0.00,23.54984,10.54045,0.00,1.6461,5.93933
3792,0.0128,15904,3342,20944,102572,0,16896.00,30720.00,14272.00,14250.00,578126.00,2816.00,5120.00,12044.29167,38.08235,92.13366,93.92075,93.42154,0.00,1.33103,0.53428,0.20012,0.00,22.25292,22.25292,0.14015,0.00,0.60037,0.60037,0.60224,0.65636,4.02007,9.46784,43.26217,0.00,0.00,16.54058,14.87592,0.00,1.63088,5.80201
3798,0.00704,1041,0,28424,0,0,0.00,2304.00,8224.00,8212.96296,260192.00,0.00,384.00,5420.66667,64.71403,95.34231,99.52854,98.74806,0.00,0.32151,1.30303,0.0763,0.00,0.45689,0.45689,0.06456,0.00,0.65556,0.65556,0.10152,0.58713,2.77669,11.69827,75.42654,0.00,0.00,7.19915,25.27892,0.00,0.00,6.76032
3804,0.0177,63616,0,83776,24787,0,256.00,9728.00,19872.00,19833.33333,921448.00,42.66667,1621.33333,19196.83333,57.41982,94.81098,91.59171,91.36348,0.00,0.5831,1.33695,0.13838,0.00,3.06391,3.06391,0.13153,0.00,1.48055,1.48055,1.98514,1.05966,4.0879,14.14461,63.18622,0.00,0.00,14.28324,22.42962,0.00,1.64627,6.47833
3810,0.01626,67024,0,88264,15967,0,2304.00,2816.00,18432.00,18407.40741,913642.00,384.00,469.33333,19034.20833,59.26732,94.14834,91.43046,91.09802,0.00,0.52668,1.17867,0.12507,0.00,2.42641,2.42641,0.07773,0.00,0.84464,0.84464,2.17137,1.1164,2.35133,14.5056,52.69458,0.00,0.00,13.68977,23.1513,0.00,1.66085,6.3446
3816,0.01434,49984,0,65824,8884,0,1280.00,2048.00,15936.00,15916.66667,662860.00,213.33333,341.33333,13809.58333,60.77948,91.90723,91.28156,91.13765,0.00,0.48903,1.28194,0.11637,0.00,2.16777,2.16777,0.06964,0.00,1.09362,1.09362,2.27166,1.03495,3.91588,14.58723,67.32671,0.00,0.00,13.45883,23.74198,0.00,1.65768,6.90304
3822,0.01286,39760,0,52360,1632,0,0.00,2048.00,14240.00,14194.44444,499809.00,0.00,341.33333,10412.6875,63.91238,94.3644,91.18312,90.60066,0.00,0.41018,1.23026,0.0991,0.00,0.71755,0.71755,0.06606,0.00,0.86201,0.86201,2.28193,0.7902,2.11905,13.99237,60.76284,0.00,0.00,11.9854,24.96578,0.00,2.24245,6.46915
3826,0.01296,39760,0,52360,230,0,256.00,1536.00,14208.00,14194.44444,492125.00,42.66667,256.00,10252.60417,64.47776,97.31593,91.19095,90.94872,0.00,0.38591,1.27242,0.0933,0.00,0.19295,0.19295,0.0634,0.00,0.94825,0.94825,2.34274,0.8237,1.91845,14.16021,61.60215,0.00,0.00,11.77614,25.18663,0.00,1.6022,5.84126
3832,0.01533,55664,0,73304,5211,0,768.00,2304.00,17344.00,17333.33333,711665.00,128.00,384.00,14826.35417,62.49886,91.12604,91.149,91.0286,0.00,0.47201,1.24055,0.1038,0.00,1.46715,1.46715,0.08134,0.00,1.2712,1.2712,2.21085,0.83595,2.26339,14.19759,58.34145,0.00,0.00,12.42813,24.41362,0.00,1.64948,5.96237
3838,0.01958,69296,0,91256,66389,0,15616.00,2304.00,21056.00,21037.03704,1167461.00,2602.66667,384.00,24322.10417,49.89101,93.90958,91.58202,91.37434,0.00,0.91959,1.22636,0.15665,0.00,5.40048,5.40048,0.16141,0.00,1.33024,1.33024,1.6092,1.08077,5.14366,12.9572,50.65492,0.00,0.00,15.50591,19.48868,0.00,1.56092,6.67184
3844,0.01398,38624,587,50864,47912,0,9472.00,3584.00,16032.00,16009.25926,681186.00,1578.66667,597.33333,14191.375,49.22229,92.43297,91.93208,91.58021,0.00,1.00486,1.16374,0.17234,0.00,8.72564,8.72564,0.15158,0.00,1.58288,1.58288,1.53639,1.00532,4.75153,13.23709,52.24518,0.00,0.00,16.39871,19.22746,0.00,1.59965,6.22469
3850,0.01408,31808,2660,41888,124108,0,19968.00,14592.00,15872.00,15833.33333,882303.00,3328.00,2432.00,18381.3125,39.77825,95.04171,92.50374,92.30173,0.00,1.63022,0.7544,0.26047,0.00,12.06028,12.06028,0.16374,0.00,1.05175,1.05175,1.03511,1.03097,4.53369,13.91852,45.29272,0.00,0.00,21.99034,15.53838,0.00,1.65473,5.92563
3856,0.00883,6816,1333,8976,30217,0,11264.00,12288.00,10240.00,10194.44444,207158.00,1877.33333,2048.00,4315.79167,41.67681,89.90691,93.49912,92.70673,0.00,1.14222,0.37245,0.19549,0.00,17.9931,17.9931,0.09691,0.00,0.71933,0.71933,0.77148,0.87487,2.66927,9.86532,47.85417,0.00,0.00,15.95272,16.28001,0.00,1.62981,5.83123
3862,0.02397,114736,0,151096,54,0,2304.00,4608.00,25696.00,25657.40741,1415200.00,384.00,768.00,29483.33333,64.77252,98.77365,91.31758,91.26012,0.00,0.41698,1.3744,0.10249,0.00,0.48565,0.48565,0.07118,0.00,0.87132,0.87132,2.624,0.83584,2.14284,15.49667,67.29128,0.00,0.00,12.8236,25.30177,0.00,1.67524,6.42319
3868,0.01552,59072,0,77792,62,0,0.00,1792.00,16992.00,16981.48148,728906.00,0.00,298.66667,15185.54167,64.70771,97.75543,91.37291,91.16264,0.00,0.40836,1.42403,0.09987,0.00,0.57981,0.57981,0.06937,0.00,1.48946,1.48946,2.59675,0.8374,2.47788,15.14726,66.20911,0.00,0.00,12.54714,25.27645,0.00,1.67578,6.32392
3874,0.00992,21584,0,28424,0,0,256.00,2048.00,11616.00,11592.59259,266114.00,42.66667,341.33333,5544.04167,64.60792,94.62486,91.51783,91.09916,0.00,0.30867,1.28622,0.07314,0.00,0.00017,0.00017,0.04355,0.00,1.88724,1.88724,1.97658,0.58737,4.30288,11.46283,81.7739,0.00,0.00,9.5267,25.23747,0.00,0.00,6.38734
3880,0.0127,36352,0,47872,0,0,512.00,1536.00,15168.00,15157.40741,448192.00,85.33333,256.00,9337.33333,64.57566,96.84176,91.29364,91.13051,0.00,0.29443,1.36299,0.07163,0.00,0.04501,0.04501,0.06081,0.00,1.89928,1.89928,1.78957,0.54581,3.67148,10.94575,64.38506,0.00,0.00,9.10477,25.22487,0.00,0.00,8.3599
3886,0.01616,63616,0,83776,284,0,0.00,2816.00,17536.00,17509.25926,786383.00,0.00,469.33333,16382.97917,64.4397,97.35464,91.13994,90.90068,0.00,0.43003,1.33558,0.10582,0.00,0.44899,0.44899,0.05479,0.00,1.5772,1.5772,2.65515,0.87082,1.85609,15.85369,63.76943,0.00,0.00,13.14104,25.17176,0.00,1.60925,4.5521
3892,0.02506,118144,0,155584,123,0,512.00,2304.00,26528.00,26490.74074,1458406.00,85.33333,384.00,30383.45833,64.68252,98.53545,91.03593,90.91878,0.00,0.41248,1.41343,0.10124,0.00,0.23455,0.23455,0.07153,0.00,1.01541,1.01541,2.60152,0.80938,2.15828,15.28733,59.73706,0.00,0.00,12.66446,25.26661,0.00,1.61755,5.95919
3898,0.024,97696,0,128656,5785,0,512.00,2048.00,25920.00,25879.62963,1234498.00,85.33333,341.33333,25718.70833,63.32096,94.04125,91.13644,90.99579,0.00,0.47954,1.40358,0.11107,0.00,1.17292,1.17292,0.08418,0.00,0.86149,0.86149,2.55874,0.93364,2.47945,15.58111,67.69183,0.00,0.00,13.3439,24.73475,0.00,1.67303,6.65109
3904,0.02112,67024,0,88264,2170,0,512.00,1792.00,23232.00,23185.18519,844956.00,85.33333,298.66667,17603.25,63.49223,93.17019,91.30082,91.13336,0.00,0.39909,1.27097,0.0933,0.00,1.00045,1.00045,0.06609,0.00,1.27646,1.27646,2.18484,0.73544,2.6243,13.20427,67.05137,0.00,0.00,11.30939,24.80165,0.00,1.64683,6.60823
3910,0.00787,5680,54,7480,3730,0,0.00,1536.00,9440.00,9416.66667,86955.00,0.00,256.00,1811.5625,56.76821,85.40654,92.89,91.45451,0.00,0.43123,0.58541,0.08211,0.00,7.33312,7.33312,0.02695,0.00,0.98273,0.98273,1.46225,0.86237,1.37553,7.86283,70.24912,0.00,0.00,8.48051,22.17508,0.00,1.60718,6.23574
3916,0.00477,1136,0,1496,0,0,0.00,1536.00,6720.00,6694.44444,14006.00,0.00,256.00,291.79167,64.30812,75.13228,95.59322,92.25081,0.00,0.17009,0.46685,0.04026,0.00,0.00,0.00,0.00,0.00,0.04252,0.04252,0.76541,1.03819,0.00,6.33592,84.57728,0.00,0.00,5.20906,25.12036,0.00,0.00,6.32492
3922,0.00758,1927,188,19448,22738,0,1792.00,5888.00,9600.00,9564.81481,266192.00,298.66667,981.33333,5545.66667,48.28208,86.13159,98.42066,97.26076,0.00,0.74542,0.74738,0.13599,0.00,16.47714,16.47714,0.10404,0.00,0.81854,0.81854,0.1512,0.6479,2.82719,9.80461,56.77043,0.00,0.00,11.1774,18.86019,0.00,1.63712,6.38383
3928,0.0167,68160,0,89760,6,0,0.00,6144.00,17984.00,17953.7037,840426.00,0.00,1024.00,17508.875,64.57243,99.10532,91.35353,91.25232,0.00,0.41075,1.2764,0.10089,0.00,0.00959,0.00959,0.05155,0.00,0.90364,0.90364,2.55335,0.80237,2.17299,15.272,62.98418,0.00,0.00,12.6144,25.2236,0.00,1.74051,4.50804
3934,0.01098,29536,0,38896,0,0,256.00,1536.00,12992.00,12953.7037,364156.00,42.66667,256.00,7586.58333,64.52112,98.03601,91.59884,91.37862,0.00,0.26904,1.07583,0.0652,0.00,0.00,0.00,0.07646,0.00,1.46905,1.46905,1.77661,0.51206,3.10757,10.00532,67.61404,0.00,0.00,8.3238,25.20356,0.00,0.00,5.83808
3940,0.01645,65888,0,86768,15475,0,1280.00,2048.00,18272.00,18231.48148,902646.00,213.33333,341.33333,18805.125,60.35589,93.8391,91.5704,91.562,0.00,0.49987,1.38751,0.11929,0.00,2.31202,2.31202,0.09352,0.00,1.83567,1.83567,2.06638,0.82369,3.22239,13.48215,63.67346,0.00,0.00,12.8458,23.57652,0.00,1.64354,5.28963
3946,0.02512,119280,0,157080,687,0,512.00,2048.00,26528.00,26462.96296,1475316.00,85.33333,341.33333,30735.75,64.55691,97.94569,91.31287,91.25249,0.00,0.42225,1.34575,0.10366,0.00,0.16207,0.16207,0.06084,0.00,0.92531,0.92531,2.67876,0.85705,1.96099,15.53856,63.28743,0.00,0.00,12.90633,25.21754,0.00,1.50993,6.18127
3952,0.03898,211296,0,278256,9876,0,512.00,2816.00,41056.00,41009.25926,2656952.00,85.33333,469.33333,55353.16667,63.34137,95.57892,91.05574,91.16499,0.00,0.48364,1.34343,0.11579,0.00,0.714,0.714,0.08531,0.00,0.75536,0.75536,2.78707,1.02308,1.62407,16.26837,53.01248,0.00,0.00,13.9494,24.74272,0.00,1.37963,6.05993
3958,0.02506,122688,0,161568,1564,0,512.00,2048.00,26976.00,26935.18519,1523570.00,85.33333,341.33333,31741.04167,64.38455,96.68366,90.99641,90.93268,0.00,0.50638,1.53999,0.1236,0.00,0.38514,0.38514,0.07117,0.00,0.83941,0.83941,3.08614,1.00091,1.83797,18.25742,62.05674,0.00,0.00,15.23808,25.15022,0.00,1.70295,6.17551
